   6.0000000E+00   6.0537162E+03   1.1809666E+02   2.2421168E+04   1.3011541E-05   4.3058670E-06   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.0999999E+00   1.5608533E+03   4.5972802E+01   5.8037676E+03   0.0000000E+00   2.5273795E-07   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   6.1999998E+00   1.9706844E+03   5.9369464E+01   7.3065106E+03   4.2935705E-06   1.9495712E-05   0.0000000E+00   0.0000000E+00   3.8016194E-01   0.0000000E+00   0.0000000E+00
   6.3000002E+00   2.5007261E+03   9.0531244E+01   9.1988048E+03   9.5978649E-02   7.9062073E-02   0.0000000E+00   0.0000000E+00   1.6933638E+00   2.8251890E-02   2.4754099E-02
   6.4000001E+00   3.1630609E+03   1.1864986E+02   1.1587587E+04   1.5421266E+00   5.9520450E-01   2.2621377E-01   0.0000000E+00   1.0440565E+01   8.7881015E-01   1.8220353E-01
   6.5000000E+00   3.9827181E+03   1.3314136E+02   1.4597578E+04   5.6400333E+00   2.4511056E+00   5.9813500E-02   0.0000000E+00   1.5386602E+01   3.5654676E-01   1.6788310E-01
   6.5999999E+00   4.9730896E+03   9.5127962E+01   1.8396385E+04   3.8377803E+00   3.9587605E+00   9.4709898E-01   0.0000000E+00   4.0360007E+01   4.8221534E-01   1.6683636E-02
   6.6999998E+00   6.1529804E+03   2.1221508E+01   2.3171032E+04   3.9330526E+00   3.1790127E+00   1.6407005E+00   0.0000000E+00   8.5402742E+01   4.9281476E+00   1.4883604E+00
   6.8000002E+00   7.3171678E+03   1.6889668E+01   2.9208673E+04   3.8577551E+00   2.3912514E+00   1.2016243E+00   0.0000000E+00   1.2743496E+02   1.4781335E+01   4.0755553E+00
   6.9000001E+00   8.6572852E+03   8.5252925E+00   3.6828612E+04   2.2736213E+00   8.6049540E-01   1.0150513E+00   0.0000000E+00   1.4988450E+02   1.6304154E+01   2.6701009E+00
   7.0000000E+00   9.8906793E+03   3.4507349E+00   4.6476993E+04   1.4086920E+00   7.0258416E-01   1.4181386E+00   0.0000000E+00   1.7353673E+02   2.3243333E+01   1.3707991E+00
   7.0999999E+00   1.1030061E+04   7.0901591E-01   5.8960180E+04   1.6753227E+00   1.1421056E+00   3.3660714E+00   0.0000000E+00   2.2411923E+02   2.2842162E+01   1.5116293E-01
   7.1999998E+00   1.0055993E+04   3.2012227E-01   7.6348666E+04   1.4614533E+00   1.3959430E+00   4.0797646E+00   0.0000000E+00   2.0261356E+02   3.2637986E+01   0.0000000E+00
   7.3000002E+00   5.3948010E+03   2.0634877E-01   1.0028395E+05   2.3756470E+00   2.7214661E+00   8.7552704E+00   0.0000000E+00   5.3647134E+01   1.0969263E+01   0.0000000E+00
   7.4000001E+00   1.5068432E+03   2.5594888E-01   1.2702536E+05   3.2391501E+00   3.5190788E+00   1.0993405E+01   0.0000000E+00   1.1146320E+02   2.1655603E-02   0.0000000E+00
   7.5000000E+00   5.4229468E+02   1.1172928E-01   1.5893623E+05   5.1482473E+00   5.6420140E+00   1.5637100E+01   0.0000000E+00   2.7612418E+02   1.3633187E-01   0.0000000E+00
   7.5999999E+00   3.2098311E+02  -3.4276386E-02   2.0544085E+05   1.2362912E+01   1.2253494E+01   3.2099278E+01   0.0000000E+00   4.3588389E+02   3.9710992E-01   0.0000000E+00
   7.6999998E+00   4.3392230E+02   0.0000000E+00   2.4474118E+05   1.8385271E+01   1.9992206E+01   6.7343370E+01   0.0000000E+00   8.7963018E+02   1.0804463E+00   0.0000000E+00
   7.8000002E+00   7.9095759E+02   0.0000000E+00   2.8854503E+05   2.6716626E+01   2.1740381E+01   1.1846044E+02   0.0000000E+00   1.5439620E+03   1.4549829E+01   0.0000000E+00
   7.9000001E+00   1.1884096E+03   0.0000000E+00   3.5704211E+05   5.5485654E+01   4.9320828E+01   8.4391585E+01   0.0000000E+00   2.3390524E+03   1.4479329E+01   3.0322514E-01
   8.0000000E+00   1.8165496E+03   0.0000000E+00   3.7743108E+05   9.3206880E+01   1.2103117E+02   5.1699341E+02   0.0000000E+00   2.4384010E+03   5.9745654E+01   0.0000000E+00
   8.1000004E+00   1.9070775E+03   0.0000000E+00   4.7180418E+05   7.2715723E+02   2.7000275E+02   4.4704735E+02   0.0000000E+00   3.5864122E+03   6.0554895E+01   0.0000000E+00
   8.1999998E+00   1.2453598E+03   1.2279593E-02   4.5426064E+05   2.6543465E+03   2.3827770E+02   7.2606279E+02   0.0000000E+00   3.6342400E+03   9.6213709E+00   0.0000000E+00
   8.3000002E+00   2.4748637E+02   1.3047049E-03   5.3197535E+05   8.4461510E+03   5.3061435E+02   5.6016886E+02   0.0000000E+00   2.0852688E+03   3.8621262E+01   0.0000000E+00
   8.3999996E+00   1.8810334E+00   1.0676275E-01   4.8619614E+05   6.5070790E+03   1.7430062E+03   1.8863328E+03   0.0000000E+00   1.0992183E+03   5.6161889E+00   0.0000000E+00
   8.5000000E+00   1.8690341E+01   3.6317392E-02   4.8217199E+05   5.6171299E+04   6.2194196E+03   9.9181413E+02   0.0000000E+00   1.3431866E+03   6.2016967E+00   0.0000000E+00
   8.6000004E+00   9.6646502E+00   1.3974904E-01   3.3538813E+05   5.6992335E+04   1.2941028E+04   1.6553454E+03   0.0000000E+00   1.5466983E+02   4.8213587E+00   0.0000000E+00
   8.6999998E+00   1.8724460E+02   0.0000000E+00   2.4342894E+05   9.9707024E+04   2.6789274E+04   1.4340395E+03   0.0000000E+00   8.4912143E+01   0.0000000E+00   0.0000000E+00
   8.8000002E+00   3.7738595E+01   4.7165020E-02   2.8120753E+05   5.9526703E+05   1.3179116E+05   1.8472846E+03   0.0000000E+00   3.7132990E+02   0.0000000E+00   0.0000000E+00
   8.8999996E+00   6.3231364E+01   0.0000000E+00   4.5395071E+04   2.8030225E+05   1.6165786E+05   6.6088160E+03   0.0000000E+00   1.1165568E+02   0.0000000E+00   0.0000000E+00
   9.0000000E+00   3.3506489E+02   0.0000000E+00   5.8171549E+04   3.4722439E+05   9.4188345E+04   2.3415766E+03   0.0000000E+00   9.3853831E+01   0.0000000E+00   0.0000000E+00
   9.1000004E+00   6.7759244E+02   0.0000000E+00   5.3847825E+04   1.0415622E+05   6.3938360E+04   2.5436363E+03   0.0000000E+00   3.1644818E+02   2.1363284E+00   0.0000000E+00
   9.1999998E+00   1.6429937E+03   0.0000000E+00   6.6450753E+04   8.5200954E+04   1.0418584E+05   9.9410063E+02   0.0000000E+00   1.3803661E+02   0.0000000E+00   0.0000000E+00
   9.3000002E+00   1.2638967E+03   0.0000000E+00   7.4916714E+04   5.6624810E+04   1.3009410E+05   1.1659850E+03   0.0000000E+00   1.9577830E+03   6.4267796E+00   0.0000000E+00
   9.3999996E+00   1.3028823E+03   0.0000000E+00   5.5099072E+04   2.8842999E+04   1.6864207E+05   1.6110443E+03   0.0000000E+00   4.5178475E+02   1.5640288E+00   0.0000000E+00
   9.5000000E+00   1.3723151E+03   0.0000000E+00   1.0547960E+05   1.0619014E+04   1.8587935E+05   2.5883741E+04   0.0000000E+00   8.1957267E+02   5.0254913E+00   0.0000000E+00
   9.6000004E+00   1.4423598E+03   2.0027983E-01   1.5296625E+05   8.5004965E+03   2.4332911E+05   4.2675607E+04   0.0000000E+00   4.1852087E+02   7.1756145E+00   0.0000000E+00
   9.6999998E+00   0.0000000E+00   0.0000000E+00   6.1662904E+04   7.9278602E+03   1.9503497E+03   8.2560866E+01   0.0000000E+00   3.2995987E+00   0.0000000E+00   0.0000000E+00
   9.8000002E+00   8.8832786E+03   7.6963979E-02   8.0083376E+04   6.6125583E+04   7.2081132E+05   1.5756142E+05   0.0000000E+00   4.9746321E+01   0.0000000E+00   0.0000000E+00
   9.8999996E+00   2.2444409E+03   0.0000000E+00  -6.6970226E+04   6.6684563E+04   3.8856388E+05   1.0507398E+05   0.0000000E+00   1.3344906E+02   1.1808086E+00   0.0000000E+00
   1.0000000E+01   0.0000000E+00   0.0000000E+00  -9.2897879E+03   4.1783282E+04   1.0413453E+04   4.7047885E-02   0.0000000E+00   3.8815830E+01   6.1539120E-01   0.0000000E+00
   1.0100000E+01   9.8200590E+03   0.0000000E+00   2.7049961E+04   3.3633162E+04   1.1339166E+06   3.6578946E+05   0.0000000E+00   7.5628609E+01   0.0000000E+00   0.0000000E+00
   1.0200001E+01  -2.4354123E-02   0.0000000E+00  -6.4136453E+03   0.0000000E+00   6.3894727E+04   2.9693984E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0300000E+01  -1.1479820E-02   0.0000000E+00   0.0000000E+00   0.0000000E+00   2.6890014E+04   1.3338197E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0400000E+01  -2.3312135E-03   0.0000000E+00   0.0000000E+00   0.0000000E+00   4.7648058E+04   2.8360634E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0500000E+01   2.7578385E+02   0.0000000E+00   1.4239257E+03   3.1600233E+02   5.5491179E+04   2.5593642E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0600000E+01   1.4737015E+04   0.0000000E+00   2.3282269E+04   4.8715657E+03   1.3599882E+06   7.6970424E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0700001E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   3.3314071E+04   1.9604851E+04   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0800000E+01   2.5552986E+04   0.0000000E+00   2.9350659E+04   6.0961788E+03   1.4987535E+06   8.3585101E+05   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.0900000E+01   0.0000000E+00   0.0000000E+00  -1.4412387E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   1.1000000E+01  -4.8551225E+01   0.0000000E+00  -5.9075703E+03   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
